0,1.82776e-15,3.69211e-15,5.59529e-15,7.5398e-15,9.52841e-15,1.15642e-14,1.36507e-14,1.57917e-14,1.79918e-14,
0,9.13881e-16,1.84556e-15,2.79611e-15,3.7667e-15,4.75865e-15,5.77338e-15,6.81254e-15,7.87793e-15,8.97161e-15,1.00959e-14,1.12535e-14,1.24475e-14,1.36813e-14,1.49593e-14,1.62864e-14,1.76685e-14,1.91129e-14,
0,4.56941e-16,9.21894e-16,1.39529e-15,1.8776e-15,2.36934e-15,2.87108e-15,3.38344e-15,3.90711e-15,4.44286e-15,4.99156e-15,5.55416e-15,6.13177e-15,6.72561e-15,7.33711e-15,7.9679e-15,8.61988e-15,9.29526e-15,9.99669e-15,1.07273e-14,1.1491e-14,1.22924e-14,1.31375e-14,1.4034e-14,1.49918e-14,1.60247e-14,1.71519e-14,1.84022e-14,1.98209e-14,2.14865e-14,2.35498e-14,2.63332e-14,3.03167e-14,3.46441e-14,3.90453e-14,
0,2.2847e-16,4.59704e-16,6.93804e-16,9.30876e-16,1.17104e-15,1.41441e-15,1.66111e-15,1.9113e-15,2.16512e-15,2.42272e-15,2.68428e-15,2.94999e-15,3.22004e-15,3.49465e-15,3.77405e-15,4.0585e-15,4.34828e-15,4.64369e-15,4.94507e-15,5.25277e-15,5.56722e-15,5.88885e-15,6.21818e-15,6.55575e-15,6.90222e-15,7.25829e-15,7.62478e-15,8.00264e-15,8.39293e-15,8.79692e-15,9.21611e-15,9.65224e-15,1.01074e-14,1.05843e-14,1.1086e-14,1.16166e-14,1.21812e-14,1.27868e-14,1.34426e-14,1.41616e-14,1.49629e-14,1.58758e-14,1.69467e-14,1.82494e-14,1.98767e-14,2.18196e-14,2.39079e-14,2.60559e-14,2.82357e-14,3.0435e-14,3.26478e-14,3.48703e-14,3.71002e-14,3.93359e-14,4.15763e-14,4.38205e-14,4.6068e-14,4.83183e-14,5.05709e-14,5.28256e-14,5.50821e-14,5.73402e-14,5.95998e-14,6.18606e-14,6.41226e-14,6.63856e-14,6.86496e-14,7.09145e-14,
0,1.14235e-16,2.28963e-16,3.44191e-16,4.59925e-16,5.76171e-16,6.92937e-16,8.10229e-16,9.28055e-16,1.04642e-15,1.16534e-15,1.28481e-15,1.40484e-15,1.52544e-15,1.64663e-15,1.7684e-15,1.89077e-15,2.01374e-15,2.13733e-15,2.26154e-15,2.38638e-15,2.51186e-15,2.638e-15,2.76479e-15,2.89226e-15,3.02042e-15,3.14926e-15,3.27881e-15,3.40908e-15,3.54008e-15,3.67181e-15,3.8043e-15,3.93756e-15,4.07159e-15,4.20642e-15,4.34205e-15,4.4785e-15,4.61579e-15,4.75393e-15,4.89294e-15,5.03283e-15,5.17361e-15,5.31532e-15,5.45796e-15,5.60155e-15,5.74611e-15,5.89166e-15,6.03823e-15,6.18583e-15,6.33448e-15,6.4842e-15,6.63503e-15,6.78698e-15,6.94008e-15,7.09435e-15,7.24982e-15,7.40652e-15,7.56448e-15,7.72372e-15,7.88429e-15,8.0462e-15,8.2095e-15,8.37422e-15,8.54039e-15,8.70806e-15,8.87726e-15,9.04804e-15,9.22044e-15,9.3945e-15,9.57028e-15,9.74782e-15,9.92717e-15,1.01084e-14,1.02915e-14,1.04767e-14,1.06639e-14,1.08532e-14,1.10447e-14,1.12384e-14,1.14345e-14,1.1633e-14,1.18341e-14,1.20377e-14,1.22441e-14,1.24533e-14,1.26654e-14,1.28805e-14,1.30988e-14,1.33205e-14,1.35456e-14,1.37743e-14,1.40068e-14,1.42433e-14,1.44839e-14,1.4729e-14,1.49786e-14,1.52332e-14,1.54928e-14,1.5758e-14,1.60288e-14,1.63059e-14,1.65895e-14,1.688e-14,1.71781e-14,1.74841e-14,1.77988e-14,1.81228e-14,1.8457e-14,1.88021e-14,1.91591e-14,1.95293e-14,1.9914e-14,2.03145e-14,2.07328e-14,2.11707e-14,2.16308e-14,2.21156e-14,2.26283e-14,2.31725e-14,2.37523e-14,2.43718e-14,2.50353e-14,2.57466e-14,2.65079e-14,2.73195e-14,2.8179e-14,2.90816e-14,3.00212e-14,3.09913e-14,3.19862e-14,3.30009e-14,3.40315e-14,3.50751e-14,3.61293e-14,3.71923e-14,3.82625e-14,
0,5.71176e-17,1.14272e-16,1.71462e-16,2.28689e-16,2.85952e-16,3.43252e-16,4.00589e-16,4.57963e-16,5.15373e-16,5.72821e-16,6.30305e-16,6.87826e-16,7.45385e-16,8.02981e-16,8.60614e-16,9.18284e-16,9.75992e-16,1.03374e-15,1.09152e-15,1.14934e-15,1.2072e-15,1.26509e-15,1.32303e-15,1.381e-15,1.43901e-15,1.49706e-15,1.55514e-15,1.61327e-15,1.67143e-15,1.72963e-15,1.78787e-15,1.84615e-15,1.90447e-15,1.96282e-15,2.02121e-15,2.07965e-15,2.13812e-15,2.19663e-15,2.25518e-15,2.31377e-15,2.3724e-15,2.43106e-15,2.48977e-15,2.54852e-15,2.6073e-15,2.66613e-15,2.72499e-15,2.7839e-15,2.84284e-15,2.90183e-15,2.96085e-15,3.01992e-15,3.07902e-15,3.13817e-15,3.19735e-15,3.25658e-15,3.31584e-15,3.37515e-15,3.4345e-15,3.49388e-15,3.55331e-15,3.61278e-15,3.67229e-15,3.73185e-15,3.79144e-15,3.85107e-15,3.91075e-15,3.97047e-15,4.03022e-15,4.09002e-15,4.14987e-15,4.20975e-15,4.26968e-15,4.32964e-15,4.38965e-15,4.4497e-15,4.5098e-15,4.56993e-15,4.63011e-15,4.69033e-15,4.75059e-15,4.8109e-15,4.87125e-15,4.93164e-15,4.99207e-15,5.05255e-15,5.11307e-15,5.17363e-15,5.23424e-15,5.29489e-15,5.35558e-15,5.41632e-15,5.4771e-15,5.53793e-15,5.59879e-15,5.65971e-15,5.72066e-15,5.78166e-15,5.84271e-15,5.90379e-15,5.96493e-15,6.0261e-15,6.08733e-15,6.14859e-15,6.2099e-15,6.27126e-15,6.33266e-15,6.39411e-15,6.4556e-15,6.51713e-15,6.57872e-15,6.64034e-15,6.70202e-15,6.76374e-15,6.8255e-15,6.88731e-15,6.94917e-15,7.01107e-15,7.07302e-15,7.13501e-15,7.19705e-15,7.25914e-15,7.32127e-15,7.38345e-15,7.44568e-15,7.50795e-15,7.57027e-15,7.63264e-15,7.69506e-15,7.75752e-15,7.82003e-15,7.88259e-15,7.94519e-15,8.00784e-15,8.07054e-15,8.13329e-15,8.19609e-15,8.25893e-15,8.32183e-15,8.38477e-15,8.44776e-15,8.5108e-15,8.57388e-15,8.63702e-15,8.7002e-15,8.76344e-15,8.82672e-15,8.89005e-15,8.95343e-15,9.01686e-15,9.08034e-15,9.14387e-15,9.20745e-15,9.27108e-15,9.33476e-15,9.39849e-15,9.46227e-15,9.5261e-15,9.58998e-15,9.65392e-15,9.7179e-15,9.78193e-15,9.84602e-15,9.91015e-15,9.97434e-15,1.00386e-14,1.01029e-14,1.01672e-14,1.02316e-14,1.0296e-14,1.03605e-14,1.04251e-14,1.04897e-14,1.05543e-14,1.06191e-14,1.06838e-14,1.07486e-14,1.08135e-14,1.08784e-14,1.09434e-14,1.10084e-14,1.10735e-14,1.11386e-14,1.12038e-14,1.1269e-14,1.13343e-14,1.13997e-14,1.14651e-14,1.15305e-14,1.1596e-14,1.16616e-14,1.17272e-14,1.17929e-14,1.18586e-14,1.19244e-14,1.19902e-14,1.20561e-14,1.21221e-14,1.21881e-14,1.22541e-14,1.23202e-14,1.23864e-14,1.24526e-14,1.25189e-14,1.25853e-14,1.26517e-14,1.27181e-14,1.27846e-14,1.28512e-14,1.29178e-14,1.29845e-14,1.30512e-14,1.3118e-14,1.31849e-14,1.32518e-14,1.33188e-14,1.33858e-14,1.34529e-14,1.352e-14,1.35872e-14,1.36545e-14,1.37218e-14,1.37892e-14,1.38566e-14,1.39241e-14,1.39917e-14,1.40593e-14,1.4127e-14,1.41947e-14,1.42625e-14,1.43304e-14,1.43983e-14,1.44663e-14,1.45344e-14,1.46025e-14,1.46706e-14,1.47388e-14,1.48071e-14,1.48755e-14,1.49439e-14,1.50124e-14,1.50809e-14,1.51495e-14,1.52182e-14,1.52869e-14,1.53557e-14,1.54245e-14,1.54934e-14,1.55624e-14,1.56314e-14,1.57005e-14,1.57697e-14,1.58389e-14,1.59082e-14,1.59776e-14,1.6047e-14,1.61165e-14,1.6186e-14,1.62556e-14,1.63253e-14,1.63951e-14,1.64649e-14,1.65348e-14,1.66047e-14,1.66747e-14,1.67448e-14,1.68149e-14,1.68852e-14,1.69554e-14,
0,2.85588e-17,5.71191e-17,8.56809e-17,1.14244e-16,1.42809e-16,1.71375e-16,1.99943e-16,2.28513e-16,2.57084e-16,2.85656e-16,3.1423e-16,3.42806e-16,3.71383e-16,3.99961e-16,4.28541e-16,4.57123e-16,4.85706e-16,5.14291e-16,5.42877e-16,5.71464e-16,6.00054e-16,6.28644e-16,6.57237e-16,6.8583e-16,7.14426e-16,7.43022e-16,7.71621e-16,8.00221e-16,8.28822e-16,8.57425e-16,8.86029e-16,9.14635e-16,9.43243e-16,9.71852e-16,1.00046e-15,1.02907e-15,1.05769e-15,1.0863e-15,1.11492e-15,1.14354e-15,1.17216e-15,1.20078e-15,1.2294e-15,1.25803e-15,1.28665e-15,1.31528e-15,1.34391e-15,1.37254e-15,1.40117e-15,1.4298e-15,1.45844e-15,1.48708e-15,1.51571e-15,1.54435e-15,1.57299e-15,1.60164e-15,1.63028e-15,1.65893e-15,1.68757e-15,1.71622e-15,1.74487e-15,1.77352e-15,1.80218e-15,1.83083e-15,1.85949e-15,1.88815e-15,1.91681e-15,1.94547e-15,1.97413e-15,2.00279e-15,2.03146e-15,2.06013e-15,2.0888e-15,2.11747e-15,2.14614e-15,2.17481e-15,2.20349e-15,2.23216e-15,2.26084e-15,2.28952e-15,2.3182e-15,2.34688e-15,2.37557e-15,2.40425e-15,2.43294e-15,2.46163e-15,2.49032e-15,2.51901e-15,2.5477e-15,2.5764e-15,2.60509e-15,2.63379e-15,2.66249e-15,2.69119e-15,2.7199e-15,2.7486e-15,2.77731e-15,2.80601e-15,2.83472e-15,2.86343e-15,2.89214e-15,2.92086e-15,2.94957e-15,2.97829e-15,3.00701e-15,3.03573e-15,3.06445e-15,3.09317e-15,3.12189e-15,3.15062e-15,3.17935e-15,3.20807e-15,3.2368e-15,3.26554e-15,3.29427e-15,3.32301e-15,3.35174e-15,3.38048e-15,3.40922e-15,3.43796e-15,3.4667e-15,3.49545e-15,3.52419e-15,3.55294e-15,3.58169e-15,3.61044e-15,3.63919e-15,3.66795e-15,3.6967e-15,3.72546e-15,3.75421e-15,3.78297e-15,3.81174e-15,3.8405e-15,3.86926e-15,3.89803e-15,3.9268e-15,3.95557e-15,3.98434e-15,4.01311e-15,4.04188e-15,4.07066e-15,4.09943e-15,4.12821e-15,4.15699e-15,4.18577e-15,4.21456e-15,4.24334e-15,4.27213e-15,4.30091e-15,4.3297e-15,4.35849e-15,4.38729e-15,4.41608e-15,4.44488e-15,4.47367e-15,4.50247e-15,4.53127e-15,4.56007e-15,4.58888e-15,4.61768e-15,4.64649e-15,4.6753e-15,4.7041e-15,4.73292e-15,4.76173e-15,4.79054e-15,4.81936e-15,4.84818e-15,4.87699e-15,4.90581e-15,4.93464e-15,4.96346e-15,4.99228e-15,5.02111e-15,5.04994e-15,5.07877e-15,5.1076e-15,5.13643e-15,5.16527e-15,5.1941e-15,5.22294e-15,5.25178e-15,5.28062e-15,5.30946e-15,5.33831e-15,5.36715e-15,5.396e-15,5.42485e-15,5.4537e-15,5.48255e-15,5.5114e-15,5.54026e-15,5.56911e-15,5.59797e-15,5.62683e-15,5.65569e-15,5.68455e-15,5.71342e-15,5.74228e-15,5.77115e-15,5.80002e-15,5.82889e-15,5.85776e-15,5.88663e-15,5.91551e-15,5.94439e-15,5.97326e-15,6.00214e-15,6.03103e-15,6.05991e-15,6.08879e-15,6.11768e-15,6.14657e-15,6.17546e-15,6.20435e-15,6.23324e-15,6.26213e-15,6.29103e-15,6.31993e-15,6.34882e-15,6.37772e-15,6.40663e-15,6.43553e-15,6.46443e-15,6.49334e-15,6.52225e-15,6.55116e-15,6.58007e-15,6.60898e-15,6.6379e-15,6.66681e-15,6.69573e-15,6.72465e-15,6.75357e-15,6.78249e-15,6.81142e-15,6.84034e-15,6.86927e-15,6.8982e-15,6.92713e-15,6.95606e-15,6.98499e-15,7.01393e-15,7.04286e-15,7.0718e-15,7.10074e-15,7.12968e-15,7.15862e-15,7.18757e-15,7.21651e-15,7.24546e-15,7.27441e-15,7.30336e-15,7.33231e-15,7.36127e-15,7.39022e-15,7.41918e-15,7.44814e-15,7.4771e-15,7.50606e-15,7.53502e-15,7.56399e-15,7.59295e-15,7.62192e-15,7.65089e-15,7.67986e-15,7.70884e-15,7.73781e-15,7.76679e-15,7.79576e-15,7.82474e-15,7.85372e-15,7.88271e-15,7.91169e-15,7.94068e-15,7.96966e-15,7.99865e-15,8.02764e-15,8.05663e-15,8.08563e-15,8.11462e-15,8.14362e-15,8.17262e-15,8.20162e-15,8.23062e-15,8.25962e-15,8.28862e-15,8.31763e-15,8.34664e-15,8.37565e-15,8.40466e-15,8.43367e-15,8.46269e-15,8.4917e-15,8.52072e-15,8.54974e-15,8.57876e-15,8.60778e-15,8.6368e-15,8.66583e-15,8.69485e-15,8.72388e-15,8.75291e-15,8.78194e-15,8.81098e-15,8.84001e-15,8.86905e-15,8.89809e-15,8.92713e-15,8.95617e-15,8.98521e-15,9.01425e-15,9.0433e-15,9.07235e-15,9.1014e-15,9.13045e-15,9.1595e-15,9.18855e-15,9.21761e-15,9.24667e-15,9.27573e-15,9.30479e-15,9.33385e-15,9.36291e-15,9.39198e-15,9.42104e-15,9.45011e-15,9.47918e-15,9.50825e-15,9.53733e-15,9.5664e-15,9.59548e-15,9.62455e-15,9.65363e-15,9.68271e-15,9.7118e-15,9.74088e-15,9.76997e-15,9.79905e-15,9.82814e-15,9.85723e-15,9.88633e-15,9.91542e-15,9.94452e-15,9.97361e-15,1.00027e-14,1.00318e-14,1.00609e-14,1.009e-14,1.01191e-14,1.01482e-14,1.01773e-14,1.02064e-14,1.02356e-14,1.02647e-14,1.02938e-14,1.03229e-14,1.0352e-14,1.03811e-14,1.04103e-14,1.04394e-14,1.04685e-14,1.04976e-14,1.05268e-14,1.05559e-14,1.0585e-14,1.06142e-14,1.06433e-14,1.06724e-14,1.07016e-14,1.07307e-14,1.07598e-14,1.0789e-14,1.08181e-14,1.08473e-14,1.08764e-14,1.09056e-14,1.09347e-14,1.09639e-14,1.0993e-14,1.10222e-14,1.10513e-14,1.10805e-14,1.11097e-14,1.11388e-14,1.1168e-14,1.11971e-14,1.12263e-14,1.12555e-14,1.12846e-14,1.13138e-14,1.1343e-14,1.13722e-14,1.14013e-14,1.14305e-14,1.14597e-14,1.14889e-14,1.15181e-14,1.15472e-14,1.15764e-14,1.16056e-14,1.16348e-14,1.1664e-14,1.16932e-14,1.17224e-14,1.17516e-14,1.17808e-14,1.181e-14,1.18392e-14,1.18684e-14,1.18976e-14,1.19268e-14,1.1956e-14,1.19852e-14,1.20144e-14,1.20436e-14,1.20728e-14,1.21021e-14,1.21313e-14,1.21605e-14,1.21897e-14,1.22189e-14,1.22482e-14,1.22774e-14,1.23066e-14,1.23358e-14,1.23651e-14,1.23943e-14,1.24235e-14,1.24528e-14,1.2482e-14,1.25112e-14,1.25405e-14,1.25697e-14,1.2599e-14,1.26282e-14,1.26574e-14,1.26867e-14,1.27159e-14,1.27452e-14,1.27744e-14,1.28037e-14,1.2833e-14,1.28622e-14,1.28915e-14,1.29207e-14,1.295e-14,1.29793e-14,1.30085e-14,1.30378e-14,1.30671e-14,1.30963e-14,1.31256e-14,1.31549e-14,1.31841e-14,1.32134e-14,1.32427e-14,1.3272e-14,1.33013e-14,1.33305e-14,1.33598e-14,1.33891e-14,1.34184e-14,1.34477e-14,1.3477e-14,1.35063e-14,1.35356e-14,1.35649e-14,1.35942e-14,1.36235e-14,1.36528e-14,1.36821e-14,1.37114e-14,1.37407e-14,1.377e-14,1.37993e-14,1.38286e-14,1.38579e-14,1.38872e-14,1.39166e-14,1.39459e-14,1.39752e-14,1.40045e-14,1.40338e-14,1.40632e-14,1.40925e-14,1.41218e-14,1.41511e-14,1.41805e-14,1.42098e-14,1.42391e-14,1.42685e-14,1.42978e-14,1.43272e-14,1.43565e-14,1.43858e-14,1.44152e-14,1.44445e-14,1.44739e-14,1.45032e-14,1.45326e-14,1.45619e-14,1.45913e-14,1.46206e-14,1.465e-14,1.46794e-14,1.47087e-14,1.47381e-14,1.47674e-14,1.47968e-14,1.48262e-14,1.48555e-14,1.48849e-14,1.49143e-14,1.49437e-14,1.4973e-14,1.50024e-14,1.50318e-14,1.50612e-14,1.50905e-14,1.51199e-14,1.51493e-14,1.51787e-14,1.52081e-14,1.52375e-14,1.52669e-14,1.52963e-14,1.53257e-14,1.53551e-14,1.53845e-14,1.54139e-14,1.54433e-14,1.54727e-14,1.55021e-14,1.55315e-14,1.55609e-14,
